"Notes"	"MMWR Year"	"MMWR Year Code"	"MMWR Week"	"MMWR Week Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2022 (provisional)"	"2022"	"2022 Week 15 ending April 16, 2022 (provisional)"	"2022/15"	"#Alzheimer disease (G30)"	"GR113-052"	2138	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 16 ending April 23, 2022 (provisional)"	"2022/16"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11300	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 16 ending April 23, 2022 (provisional)"	"2022/16"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1765	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 16 ending April 23, 2022 (provisional)"	"2022/16"	"#Alzheimer disease (G30)"	"GR113-052"	2040	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 17 ending April 30, 2022 (provisional)"	"2022/17"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11396	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 17 ending April 30, 2022 (provisional)"	"2022/17"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1800	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 17 ending April 30, 2022 (provisional)"	"2022/17"	"#Alzheimer disease (G30)"	"GR113-052"	2084	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 18 ending May 07, 2022 (provisional)"	"2022/18"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11245	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 18 ending May 07, 2022 (provisional)"	"2022/18"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1833	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 18 ending May 07, 2022 (provisional)"	"2022/18"	"#Alzheimer disease (G30)"	"GR113-052"	2149	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 19 ending May 14, 2022 (provisional)"	"2022/19"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11596	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 19 ending May 14, 2022 (provisional)"	"2022/19"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1809	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 19 ending May 14, 2022 (provisional)"	"2022/19"	"#Alzheimer disease (G30)"	"GR113-052"	2096	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 20 ending May 21, 2022 (provisional)"	"2022/20"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11649	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 20 ending May 21, 2022 (provisional)"	"2022/20"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1725	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 20 ending May 21, 2022 (provisional)"	"2022/20"	"#Alzheimer disease (G30)"	"GR113-052"	2060	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 21 ending May 28, 2022 (provisional)"	"2022/21"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11344	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 21 ending May 28, 2022 (provisional)"	"2022/21"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1764	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 21 ending May 28, 2022 (provisional)"	"2022/21"	"#Alzheimer disease (G30)"	"GR113-052"	2157	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 22 ending June 04, 2022 (provisional)"	"2022/22"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11312	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 22 ending June 04, 2022 (provisional)"	"2022/22"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1764	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 22 ending June 04, 2022 (provisional)"	"2022/22"	"#Alzheimer disease (G30)"	"GR113-052"	2170	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 23 ending June 11, 2022 (provisional)"	"2022/23"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11620	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 23 ending June 11, 2022 (provisional)"	"2022/23"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1727	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 23 ending June 11, 2022 (provisional)"	"2022/23"	"#Alzheimer disease (G30)"	"GR113-052"	2166	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 24 ending June 18, 2022 (provisional)"	"2022/24"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11173	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 24 ending June 18, 2022 (provisional)"	"2022/24"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1841	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 24 ending June 18, 2022 (provisional)"	"2022/24"	"#Alzheimer disease (G30)"	"GR113-052"	2081	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 25 ending June 25, 2022 (provisional)"	"2022/25"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11548	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 25 ending June 25, 2022 (provisional)"	"2022/25"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1826	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 25 ending June 25, 2022 (provisional)"	"2022/25"	"#Alzheimer disease (G30)"	"GR113-052"	2052	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 26 ending July 02, 2022 (provisional)"	"2022/26"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11633	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 26 ending July 02, 2022 (provisional)"	"2022/26"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1799	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 26 ending July 02, 2022 (provisional)"	"2022/26"	"#Alzheimer disease (G30)"	"GR113-052"	2116	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 27 ending July 09, 2022 (provisional)"	"2022/27"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11393	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 27 ending July 09, 2022 (provisional)"	"2022/27"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1773	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 27 ending July 09, 2022 (provisional)"	"2022/27"	"#Alzheimer disease (G30)"	"GR113-052"	2118	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 28 ending July 16, 2022 (provisional)"	"2022/28"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11434	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 28 ending July 16, 2022 (provisional)"	"2022/28"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1786	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 28 ending July 16, 2022 (provisional)"	"2022/28"	"#Alzheimer disease (G30)"	"GR113-052"	2089	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 29 ending July 23, 2022 (provisional)"	"2022/29"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11681	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 29 ending July 23, 2022 (provisional)"	"2022/29"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1799	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 29 ending July 23, 2022 (provisional)"	"2022/29"	"#Alzheimer disease (G30)"	"GR113-052"	2192	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 30 ending July 30, 2022 (provisional)"	"2022/30"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11617	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 30 ending July 30, 2022 (provisional)"	"2022/30"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1819	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 30 ending July 30, 2022 (provisional)"	"2022/30"	"#Alzheimer disease (G30)"	"GR113-052"	2108	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 31 ending August 06, 2022 (provisional)"	"2022/31"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11556	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 31 ending August 06, 2022 (provisional)"	"2022/31"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1720	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 31 ending August 06, 2022 (provisional)"	"2022/31"	"#Alzheimer disease (G30)"	"GR113-052"	2193	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 32 ending August 13, 2022 (provisional)"	"2022/32"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11647	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 32 ending August 13, 2022 (provisional)"	"2022/32"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1742	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 32 ending August 13, 2022 (provisional)"	"2022/32"	"#Alzheimer disease (G30)"	"GR113-052"	2055	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 33 ending August 20, 2022 (provisional)"	"2022/33"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11674	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 33 ending August 20, 2022 (provisional)"	"2022/33"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1791	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 33 ending August 20, 2022 (provisional)"	"2022/33"	"#Alzheimer disease (G30)"	"GR113-052"	2122	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 34 ending August 27, 2022 (provisional)"	"2022/34"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11546	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 34 ending August 27, 2022 (provisional)"	"2022/34"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1699	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 34 ending August 27, 2022 (provisional)"	"2022/34"	"#Alzheimer disease (G30)"	"GR113-052"	2162	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 35 ending September 03, 2022 (provisional)"	"2022/35"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11855	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 35 ending September 03, 2022 (provisional)"	"2022/35"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1713	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 35 ending September 03, 2022 (provisional)"	"2022/35"	"#Alzheimer disease (G30)"	"GR113-052"	2078	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 36 ending September 10, 2022 (provisional)"	"2022/36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11536	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 36 ending September 10, 2022 (provisional)"	"2022/36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1767	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 36 ending September 10, 2022 (provisional)"	"2022/36"	"#Alzheimer disease (G30)"	"GR113-052"	2101	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 37 ending September 17, 2022 (provisional)"	"2022/37"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11784	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 37 ending September 17, 2022 (provisional)"	"2022/37"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1721	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 37 ending September 17, 2022 (provisional)"	"2022/37"	"#Alzheimer disease (G30)"	"GR113-052"	2177	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 38 ending September 24, 2022 (provisional)"	"2022/38"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11822	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 38 ending September 24, 2022 (provisional)"	"2022/38"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1810	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 38 ending September 24, 2022 (provisional)"	"2022/38"	"#Alzheimer disease (G30)"	"GR113-052"	2167	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 39 ending October 01, 2022 (provisional)"	"2022/39"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11694	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 39 ending October 01, 2022 (provisional)"	"2022/39"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1848	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 39 ending October 01, 2022 (provisional)"	"2022/39"	"#Alzheimer disease (G30)"	"GR113-052"	2130	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 40 ending October 08, 2022 (provisional)"	"2022/40"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11874	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 40 ending October 08, 2022 (provisional)"	"2022/40"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1832	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 40 ending October 08, 2022 (provisional)"	"2022/40"	"#Alzheimer disease (G30)"	"GR113-052"	2282	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 41 ending October 15, 2022 (provisional)"	"2022/41"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11800	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 41 ending October 15, 2022 (provisional)"	"2022/41"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1874	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 41 ending October 15, 2022 (provisional)"	"2022/41"	"#Alzheimer disease (G30)"	"GR113-052"	2252	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 42 ending October 22, 2022 (provisional)"	"2022/42"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11686	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 42 ending October 22, 2022 (provisional)"	"2022/42"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1882	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 42 ending October 22, 2022 (provisional)"	"2022/42"	"#Alzheimer disease (G30)"	"GR113-052"	2340	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 43 ending October 29, 2022 (provisional)"	"2022/43"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11674	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 43 ending October 29, 2022 (provisional)"	"2022/43"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1938	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 43 ending October 29, 2022 (provisional)"	"2022/43"	"#Alzheimer disease (G30)"	"GR113-052"	2371	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 44 ending November 05, 2022 (provisional)"	"2022/44"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11919	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 44 ending November 05, 2022 (provisional)"	"2022/44"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1928	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 44 ending November 05, 2022 (provisional)"	"2022/44"	"#Alzheimer disease (G30)"	"GR113-052"	2349	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 45 ending November 12, 2022 (provisional)"	"2022/45"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11848	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 45 ending November 12, 2022 (provisional)"	"2022/45"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1853	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 45 ending November 12, 2022 (provisional)"	"2022/45"	"#Alzheimer disease (G30)"	"GR113-052"	2318	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 46 ending November 19, 2022 (provisional)"	"2022/46"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11950	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 46 ending November 19, 2022 (provisional)"	"2022/46"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2005	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 46 ending November 19, 2022 (provisional)"	"2022/46"	"#Alzheimer disease (G30)"	"GR113-052"	2279	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 47 ending November 26, 2022 (provisional)"	"2022/47"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	12023	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 47 ending November 26, 2022 (provisional)"	"2022/47"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2062	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 47 ending November 26, 2022 (provisional)"	"2022/47"	"#Alzheimer disease (G30)"	"GR113-052"	2470	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 48 ending December 03, 2022 (provisional)"	"2022/48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11861	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 48 ending December 03, 2022 (provisional)"	"2022/48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2156	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 48 ending December 03, 2022 (provisional)"	"2022/48"	"#Alzheimer disease (G30)"	"GR113-052"	2563	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 49 ending December 10, 2022 (provisional)"	"2022/49"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11994	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 49 ending December 10, 2022 (provisional)"	"2022/49"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2000	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 49 ending December 10, 2022 (provisional)"	"2022/49"	"#Alzheimer disease (G30)"	"GR113-052"	2591	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 50 ending December 17, 2022 (provisional)"	"2022/50"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	12015	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 50 ending December 17, 2022 (provisional)"	"2022/50"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2113	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 50 ending December 17, 2022 (provisional)"	"2022/50"	"#Alzheimer disease (G30)"	"GR113-052"	2427	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 51 ending December 24, 2022 (provisional)"	"2022/51"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	12025	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 51 ending December 24, 2022 (provisional)"	"2022/51"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2257	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 51 ending December 24, 2022 (provisional)"	"2022/51"	"#Alzheimer disease (G30)"	"GR113-052"	2618	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 52 ending December 31, 2022 (provisional)"	"2022/52"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11964	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 52 ending December 31, 2022 (provisional)"	"2022/52"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2353	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 52 ending December 31, 2022 (provisional)"	"2022/52"	"#Alzheimer disease (G30)"	"GR113-052"	2792	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 01 ending January 07, 2023 (provisional)"	"2023/01"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11924	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 01 ending January 07, 2023 (provisional)"	"2023/01"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2220	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 01 ending January 07, 2023 (provisional)"	"2023/01"	"#Alzheimer disease (G30)"	"GR113-052"	2552	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 02 ending January 14, 2023 (provisional)"	"2023/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11819	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 02 ending January 14, 2023 (provisional)"	"2023/02"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2034	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 02 ending January 14, 2023 (provisional)"	"2023/02"	"#Alzheimer disease (G30)"	"GR113-052"	2549	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 03 ending January 21, 2023 (provisional)"	"2023/03"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11986	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 03 ending January 21, 2023 (provisional)"	"2023/03"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1918	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 03 ending January 21, 2023 (provisional)"	"2023/03"	"#Alzheimer disease (G30)"	"GR113-052"	2432	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11676	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1897	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	"#Alzheimer disease (G30)"	"GR113-052"	2363	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 05 ending February 04, 2023 (provisional)"	"2023/05"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11843	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 05 ending February 04, 2023 (provisional)"	"2023/05"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2040	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 05 ending February 04, 2023 (provisional)"	"2023/05"	"#Alzheimer disease (G30)"	"GR113-052"	2276	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 06 ending February 11, 2023 (provisional)"	"2023/06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11973	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 06 ending February 11, 2023 (provisional)"	"2023/06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1981	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 06 ending February 11, 2023 (provisional)"	"2023/06"	"#Alzheimer disease (G30)"	"GR113-052"	2428	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 07 ending February 18, 2023 (provisional)"	"2023/07"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11741	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 07 ending February 18, 2023 (provisional)"	"2023/07"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1986	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 07 ending February 18, 2023 (provisional)"	"2023/07"	"#Alzheimer disease (G30)"	"GR113-052"	2359	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 08 ending February 25, 2023 (provisional)"	"2023/08"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	12019	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 08 ending February 25, 2023 (provisional)"	"2023/08"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1944	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 08 ending February 25, 2023 (provisional)"	"2023/08"	"#Alzheimer disease (G30)"	"GR113-052"	2268	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 09 ending March 04, 2023 (provisional)"	"2023/09"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11676	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 09 ending March 04, 2023 (provisional)"	"2023/09"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1942	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 09 ending March 04, 2023 (provisional)"	"2023/09"	"#Alzheimer disease (G30)"	"GR113-052"	2218	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 10 ending March 11, 2023 (provisional)"	"2023/10"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11702	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 10 ending March 11, 2023 (provisional)"	"2023/10"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1861	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 10 ending March 11, 2023 (provisional)"	"2023/10"	"#Alzheimer disease (G30)"	"GR113-052"	2185	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 11 ending March 18, 2023 (provisional)"	"2023/11"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11869	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 11 ending March 18, 2023 (provisional)"	"2023/11"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1881	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 11 ending March 18, 2023 (provisional)"	"2023/11"	"#Alzheimer disease (G30)"	"GR113-052"	2182	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 12 ending March 25, 2023 (provisional)"	"2023/12"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11776	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 12 ending March 25, 2023 (provisional)"	"2023/12"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1947	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 12 ending March 25, 2023 (provisional)"	"2023/12"	"#Alzheimer disease (G30)"	"GR113-052"	2168	Not Applicable	Not Applicable
