"Notes"	"MMWR Year"	"MMWR Year Code"	"MMWR Week"	"MMWR Week Code"	"MCD - ICD-10 113 Cause List"	"MCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2022 (provisional)"	"2022"	"2022 Week 17 ending April 30, 2022 (provisional)"	"2022/17"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6465	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 17 ending April 30, 2022 (provisional)"	"2022/17"	"Alzheimer disease (G30)"	"GR113-052"	2595	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 18 ending May 07, 2022 (provisional)"	"2022/18"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12831	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 18 ending May 07, 2022 (provisional)"	"2022/18"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6335	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 18 ending May 07, 2022 (provisional)"	"2022/18"	"Alzheimer disease (G30)"	"GR113-052"	2635	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 19 ending May 14, 2022 (provisional)"	"2022/19"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13163	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 19 ending May 14, 2022 (provisional)"	"2022/19"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6460	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 19 ending May 14, 2022 (provisional)"	"2022/19"	"Alzheimer disease (G30)"	"GR113-052"	2576	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 20 ending May 21, 2022 (provisional)"	"2022/20"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13170	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 20 ending May 21, 2022 (provisional)"	"2022/20"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6291	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 20 ending May 21, 2022 (provisional)"	"2022/20"	"Alzheimer disease (G30)"	"GR113-052"	2592	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 21 ending May 28, 2022 (provisional)"	"2022/21"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12858	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 21 ending May 28, 2022 (provisional)"	"2022/21"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6290	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 21 ending May 28, 2022 (provisional)"	"2022/21"	"Alzheimer disease (G30)"	"GR113-052"	2637	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 22 ending June 04, 2022 (provisional)"	"2022/22"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12915	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 22 ending June 04, 2022 (provisional)"	"2022/22"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6266	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 22 ending June 04, 2022 (provisional)"	"2022/22"	"Alzheimer disease (G30)"	"GR113-052"	2621	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 23 ending June 11, 2022 (provisional)"	"2022/23"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13188	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 23 ending June 11, 2022 (provisional)"	"2022/23"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6429	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 23 ending June 11, 2022 (provisional)"	"2022/23"	"Alzheimer disease (G30)"	"GR113-052"	2730	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 24 ending June 18, 2022 (provisional)"	"2022/24"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12730	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 24 ending June 18, 2022 (provisional)"	"2022/24"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6406	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 24 ending June 18, 2022 (provisional)"	"2022/24"	"Alzheimer disease (G30)"	"GR113-052"	2588	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 25 ending June 25, 2022 (provisional)"	"2022/25"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13055	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 25 ending June 25, 2022 (provisional)"	"2022/25"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6376	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 25 ending June 25, 2022 (provisional)"	"2022/25"	"Alzheimer disease (G30)"	"GR113-052"	2575	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 26 ending July 02, 2022 (provisional)"	"2022/26"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13157	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 26 ending July 02, 2022 (provisional)"	"2022/26"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6434	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 26 ending July 02, 2022 (provisional)"	"2022/26"	"Alzheimer disease (G30)"	"GR113-052"	2641	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 27 ending July 09, 2022 (provisional)"	"2022/27"	"Malignant neoplasms (C00-C97)"	"GR113-019"	12938	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 27 ending July 09, 2022 (provisional)"	"2022/27"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6311	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 27 ending July 09, 2022 (provisional)"	"2022/27"	"Alzheimer disease (G30)"	"GR113-052"	2636	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 28 ending July 16, 2022 (provisional)"	"2022/28"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13058	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 28 ending July 16, 2022 (provisional)"	"2022/28"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6304	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 28 ending July 16, 2022 (provisional)"	"2022/28"	"Alzheimer disease (G30)"	"GR113-052"	2591	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 29 ending July 23, 2022 (provisional)"	"2022/29"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13356	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 29 ending July 23, 2022 (provisional)"	"2022/29"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6521	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 29 ending July 23, 2022 (provisional)"	"2022/29"	"Alzheimer disease (G30)"	"GR113-052"	2754	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 30 ending July 30, 2022 (provisional)"	"2022/30"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13144	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 30 ending July 30, 2022 (provisional)"	"2022/30"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6403	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 30 ending July 30, 2022 (provisional)"	"2022/30"	"Alzheimer disease (G30)"	"GR113-052"	2607	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 31 ending August 06, 2022 (provisional)"	"2022/31"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13217	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 31 ending August 06, 2022 (provisional)"	"2022/31"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6430	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 31 ending August 06, 2022 (provisional)"	"2022/31"	"Alzheimer disease (G30)"	"GR113-052"	2720	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 32 ending August 13, 2022 (provisional)"	"2022/32"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13292	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 32 ending August 13, 2022 (provisional)"	"2022/32"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6308	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 32 ending August 13, 2022 (provisional)"	"2022/32"	"Alzheimer disease (G30)"	"GR113-052"	2554	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 33 ending August 20, 2022 (provisional)"	"2022/33"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13232	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 33 ending August 20, 2022 (provisional)"	"2022/33"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6540	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 33 ending August 20, 2022 (provisional)"	"2022/33"	"Alzheimer disease (G30)"	"GR113-052"	2677	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 34 ending August 27, 2022 (provisional)"	"2022/34"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13111	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 34 ending August 27, 2022 (provisional)"	"2022/34"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6294	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 34 ending August 27, 2022 (provisional)"	"2022/34"	"Alzheimer disease (G30)"	"GR113-052"	2685	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 35 ending September 03, 2022 (provisional)"	"2022/35"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13403	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 35 ending September 03, 2022 (provisional)"	"2022/35"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6203	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 35 ending September 03, 2022 (provisional)"	"2022/35"	"Alzheimer disease (G30)"	"GR113-052"	2586	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 36 ending September 10, 2022 (provisional)"	"2022/36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13157	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 36 ending September 10, 2022 (provisional)"	"2022/36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6506	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 36 ending September 10, 2022 (provisional)"	"2022/36"	"Alzheimer disease (G30)"	"GR113-052"	2608	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 37 ending September 17, 2022 (provisional)"	"2022/37"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13327	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 37 ending September 17, 2022 (provisional)"	"2022/37"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6172	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 37 ending September 17, 2022 (provisional)"	"2022/37"	"Alzheimer disease (G30)"	"GR113-052"	2731	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 38 ending September 24, 2022 (provisional)"	"2022/38"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13424	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 38 ending September 24, 2022 (provisional)"	"2022/38"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6482	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 38 ending September 24, 2022 (provisional)"	"2022/38"	"Alzheimer disease (G30)"	"GR113-052"	2699	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 39 ending October 01, 2022 (provisional)"	"2022/39"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13277	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 39 ending October 01, 2022 (provisional)"	"2022/39"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6376	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 39 ending October 01, 2022 (provisional)"	"2022/39"	"Alzheimer disease (G30)"	"GR113-052"	2634	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 40 ending October 08, 2022 (provisional)"	"2022/40"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13488	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 40 ending October 08, 2022 (provisional)"	"2022/40"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6409	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 40 ending October 08, 2022 (provisional)"	"2022/40"	"Alzheimer disease (G30)"	"GR113-052"	2841	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 41 ending October 15, 2022 (provisional)"	"2022/41"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13341	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 41 ending October 15, 2022 (provisional)"	"2022/41"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6514	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 41 ending October 15, 2022 (provisional)"	"2022/41"	"Alzheimer disease (G30)"	"GR113-052"	2750	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 42 ending October 22, 2022 (provisional)"	"2022/42"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13350	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 42 ending October 22, 2022 (provisional)"	"2022/42"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6541	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 42 ending October 22, 2022 (provisional)"	"2022/42"	"Alzheimer disease (G30)"	"GR113-052"	2858	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 43 ending October 29, 2022 (provisional)"	"2022/43"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13211	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 43 ending October 29, 2022 (provisional)"	"2022/43"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6684	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 43 ending October 29, 2022 (provisional)"	"2022/43"	"Alzheimer disease (G30)"	"GR113-052"	2887	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 44 ending November 05, 2022 (provisional)"	"2022/44"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13561	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 44 ending November 05, 2022 (provisional)"	"2022/44"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6699	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 44 ending November 05, 2022 (provisional)"	"2022/44"	"Alzheimer disease (G30)"	"GR113-052"	2853	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 45 ending November 12, 2022 (provisional)"	"2022/45"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13461	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 45 ending November 12, 2022 (provisional)"	"2022/45"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6771	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 45 ending November 12, 2022 (provisional)"	"2022/45"	"Alzheimer disease (G30)"	"GR113-052"	2834	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 46 ending November 19, 2022 (provisional)"	"2022/46"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13571	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 46 ending November 19, 2022 (provisional)"	"2022/46"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6938	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 46 ending November 19, 2022 (provisional)"	"2022/46"	"Alzheimer disease (G30)"	"GR113-052"	2794	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 47 ending November 26, 2022 (provisional)"	"2022/47"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13761	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 47 ending November 26, 2022 (provisional)"	"2022/47"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7201	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 47 ending November 26, 2022 (provisional)"	"2022/47"	"Alzheimer disease (G30)"	"GR113-052"	3070	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 48 ending December 03, 2022 (provisional)"	"2022/48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13691	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 48 ending December 03, 2022 (provisional)"	"2022/48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7473	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 48 ending December 03, 2022 (provisional)"	"2022/48"	"Alzheimer disease (G30)"	"GR113-052"	3168	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 49 ending December 10, 2022 (provisional)"	"2022/49"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13795	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 49 ending December 10, 2022 (provisional)"	"2022/49"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7430	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 49 ending December 10, 2022 (provisional)"	"2022/49"	"Alzheimer disease (G30)"	"GR113-052"	3175	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 50 ending December 17, 2022 (provisional)"	"2022/50"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13873	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 50 ending December 17, 2022 (provisional)"	"2022/50"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7522	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 50 ending December 17, 2022 (provisional)"	"2022/50"	"Alzheimer disease (G30)"	"GR113-052"	3026	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 51 ending December 24, 2022 (provisional)"	"2022/51"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13872	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 51 ending December 24, 2022 (provisional)"	"2022/51"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7776	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 51 ending December 24, 2022 (provisional)"	"2022/51"	"Alzheimer disease (G30)"	"GR113-052"	3242	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 52 ending December 31, 2022 (provisional)"	"2022/52"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13907	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 52 ending December 31, 2022 (provisional)"	"2022/52"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7964	Not Applicable	Not Applicable
	"2022 (provisional)"	"2022"	"2022 Week 52 ending December 31, 2022 (provisional)"	"2022/52"	"Alzheimer disease (G30)"	"GR113-052"	3458	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 01 ending January 07, 2023 (provisional)"	"2023/01"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13800	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 01 ending January 07, 2023 (provisional)"	"2023/01"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7785	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 01 ending January 07, 2023 (provisional)"	"2023/01"	"Alzheimer disease (G30)"	"GR113-052"	3214	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 02 ending January 14, 2023 (provisional)"	"2023/02"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13652	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 02 ending January 14, 2023 (provisional)"	"2023/02"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7386	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 02 ending January 14, 2023 (provisional)"	"2023/02"	"Alzheimer disease (G30)"	"GR113-052"	3123	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 03 ending January 21, 2023 (provisional)"	"2023/03"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13775	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 03 ending January 21, 2023 (provisional)"	"2023/03"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7087	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 03 ending January 21, 2023 (provisional)"	"2023/03"	"Alzheimer disease (G30)"	"GR113-052"	2990	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13374	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6879	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 04 ending January 28, 2023 (provisional)"	"2023/04"	"Alzheimer disease (G30)"	"GR113-052"	2915	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 05 ending February 04, 2023 (provisional)"	"2023/05"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13529	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 05 ending February 04, 2023 (provisional)"	"2023/05"	"Diabetes mellitus (E10-E14)"	"GR113-046"	7065	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 05 ending February 04, 2023 (provisional)"	"2023/05"	"Alzheimer disease (G30)"	"GR113-052"	2853	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 06 ending February 11, 2023 (provisional)"	"2023/06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13754	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 06 ending February 11, 2023 (provisional)"	"2023/06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6879	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 06 ending February 11, 2023 (provisional)"	"2023/06"	"Alzheimer disease (G30)"	"GR113-052"	3002	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 07 ending February 18, 2023 (provisional)"	"2023/07"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13341	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 07 ending February 18, 2023 (provisional)"	"2023/07"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6816	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 07 ending February 18, 2023 (provisional)"	"2023/07"	"Alzheimer disease (G30)"	"GR113-052"	2906	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 08 ending February 25, 2023 (provisional)"	"2023/08"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13665	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 08 ending February 25, 2023 (provisional)"	"2023/08"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6826	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 08 ending February 25, 2023 (provisional)"	"2023/08"	"Alzheimer disease (G30)"	"GR113-052"	2796	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 09 ending March 04, 2023 (provisional)"	"2023/09"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13332	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 09 ending March 04, 2023 (provisional)"	"2023/09"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6870	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 09 ending March 04, 2023 (provisional)"	"2023/09"	"Alzheimer disease (G30)"	"GR113-052"	2747	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 10 ending March 11, 2023 (provisional)"	"2023/10"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13397	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 10 ending March 11, 2023 (provisional)"	"2023/10"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6826	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 10 ending March 11, 2023 (provisional)"	"2023/10"	"Alzheimer disease (G30)"	"GR113-052"	2704	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 11 ending March 18, 2023 (provisional)"	"2023/11"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13508	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 11 ending March 18, 2023 (provisional)"	"2023/11"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6811	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 11 ending March 18, 2023 (provisional)"	"2023/11"	"Alzheimer disease (G30)"	"GR113-052"	2673	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 12 ending March 25, 2023 (provisional)"	"2023/12"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13340	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 12 ending March 25, 2023 (provisional)"	"2023/12"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6812	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 12 ending March 25, 2023 (provisional)"	"2023/12"	"Alzheimer disease (G30)"	"GR113-052"	2684	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 13 ending April 01, 2023 (provisional)"	"2023/13"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13073	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 13 ending April 01, 2023 (provisional)"	"2023/13"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6635	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 13 ending April 01, 2023 (provisional)"	"2023/13"	"Alzheimer disease (G30)"	"GR113-052"	2839	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 14 ending April 08, 2023 (provisional)"	"2023/14"	"Malignant neoplasms (C00-C97)"	"GR113-019"	13232	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 14 ending April 08, 2023 (provisional)"	"2023/14"	"Diabetes mellitus (E10-E14)"	"GR113-046"	6554	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"2023 Week 14 ending April 08, 2023 (provisional)"	"2023/14"	"Alzheimer disease (G30)"	"GR113-052"	2536	Not Applicable	Not Applicable
