"Notes"	"MMWR Year"	"MMWR Year Code"	"MMWR Week"	"MMWR Week Code"	"Residence State"	"Residence State Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"2018 Week 18 ending May 05, 2018"	"2018/18"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1151	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 18 ending May 05, 2018"	"2018/18"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	168	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 18 ending May 05, 2018"	"2018/18"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	309	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 18 ending May 05, 2018"	"2018/18"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	674	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 18 ending May 05, 2018"	"2018/18"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	80	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 18 ending May 05, 2018"	"2018/18"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	72	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 18 ending May 05, 2018"	"2018/18"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	801	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 18 ending May 05, 2018"	"2018/18"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	117	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 18 ending May 05, 2018"	"2018/18"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	182	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1068	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	184	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	306	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	626	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	88	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	70	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	774	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	118	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	146	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1071	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	162	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	277	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	595	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	73	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	56	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	757	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	118	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	168	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1130	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	163	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	274	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	686	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	79	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	48	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	777	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	96	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	158	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1172	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	169	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	294	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	637	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	78	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	63	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	730	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	102	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	156	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1147	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	167	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	306	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	667	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	81	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	72	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	759	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	106	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	154	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1086	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	167	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	274	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	651	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	75	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	73	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	794	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	91	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	150	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1135	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	160	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	311	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	657	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	86	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	62	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	794	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	118	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	150	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1172	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	163	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	284	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	660	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	69	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	52	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	773	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	93	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	174	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1144	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	174	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	252	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	673	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	98	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	63	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	785	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	92	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	174	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1094	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	199	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	309	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	673	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	73	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	57	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	759	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	115	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	173	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1091	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	156	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	280	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	629	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	79	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	74	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	760	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	118	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	156	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1162	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	179	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	279	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	636	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	74	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	46	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	790	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	88	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	161	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1098	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	171	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	286	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	633	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	69	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	65	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	789	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	94	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	156	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1173	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	174	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	287	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	"New York"	"36"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	677	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	"New York"	"36"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	80	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	"New York"	"36"	"#Alzheimer disease (G30)"	"GR113-052"	68	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	"Texas"	"48"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	770	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	"Texas"	"48"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	113	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	"Texas"	"48"	"#Alzheimer disease (G30)"	"GR113-052"	158	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 33 ending August 18, 2018"	"2018/33"	"California"	"06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1129	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 33 ending August 18, 2018"	"2018/33"	"California"	"06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	151	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 33 ending August 18, 2018"	"2018/33"	"California"	"06"	"#Alzheimer disease (G30)"	"GR113-052"	305	Not Applicable	Not Applicable
