"Notes"	"MMWR Year"	"MMWR Year Code"	"MMWR Week"	"MMWR Week Code"	"Residence State"	"Residence State Code"	"MCD - ICD-10 113 Cause List"	"MCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2018"	"2018"	"2018 Week 18 ending May 05, 2018"	"2018/18"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	386	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 18 ending May 05, 2018"	"2018/18"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	738	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 18 ending May 05, 2018"	"2018/18"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	265	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 18 ending May 05, 2018"	"2018/18"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	90	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 18 ending May 05, 2018"	"2018/18"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	903	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 18 ending May 05, 2018"	"2018/18"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	435	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 18 ending May 05, 2018"	"2018/18"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	214	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1192	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	624	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	365	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	704	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	282	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	87	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	859	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	426	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 19 ending May 12, 2018"	"2018/19"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	183	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1225	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	549	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	351	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	676	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	244	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	69	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	850	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	425	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 20 ending May 19, 2018"	"2018/20"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	196	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1258	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	587	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	338	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	756	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	271	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	70	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	865	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	399	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 21 ending May 26, 2018"	"2018/21"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	189	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1277	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	571	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	356	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	711	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	274	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	83	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	812	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	420	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 22 ending June 02, 2018"	"2018/22"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	187	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1244	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	614	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	379	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	732	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	255	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	94	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	851	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	405	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 23 ending June 09, 2018"	"2018/23"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	192	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1194	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	547	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	346	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	726	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	258	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	93	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	878	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	386	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 24 ending June 16, 2018"	"2018/24"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	189	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1256	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	590	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	379	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	721	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	250	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	73	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	889	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	439	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 25 ending June 23, 2018"	"2018/25"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	175	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1282	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	558	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	343	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	722	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	241	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	75	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	856	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	384	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 26 ending June 30, 2018"	"2018/26"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	202	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1247	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	578	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	320	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	741	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	292	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	83	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	862	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	402	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 27 ending July 07, 2018"	"2018/27"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	208	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1217	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	632	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	369	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	741	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	237	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	74	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	864	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	412	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 28 ending July 14, 2018"	"2018/28"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	207	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1203	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	564	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	355	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	708	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	260	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	91	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	844	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	428	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 29 ending July 21, 2018"	"2018/29"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	194	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1278	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	606	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	328	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	703	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	253	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	59	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	877	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	387	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 30 ending July 28, 2018"	"2018/30"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	196	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1224	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	589	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	353	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	702	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	234	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	90	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	864	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	410	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 31 ending August 04, 2018"	"2018/31"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	189	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1286	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	581	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	352	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	747	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	269	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	"New York"	"36"	"Alzheimer disease (G30)"	"GR113-052"	87	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	"Texas"	"48"	"Malignant neoplasms (C00-C97)"	"GR113-019"	858	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	"Texas"	"48"	"Diabetes mellitus (E10-E14)"	"GR113-046"	407	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 32 ending August 11, 2018"	"2018/32"	"Texas"	"48"	"Alzheimer disease (G30)"	"GR113-052"	182	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 33 ending August 18, 2018"	"2018/33"	"California"	"06"	"Malignant neoplasms (C00-C97)"	"GR113-019"	1236	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 33 ending August 18, 2018"	"2018/33"	"California"	"06"	"Diabetes mellitus (E10-E14)"	"GR113-046"	525	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 33 ending August 18, 2018"	"2018/33"	"California"	"06"	"Alzheimer disease (G30)"	"GR113-052"	358	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 33 ending August 18, 2018"	"2018/33"	"New York"	"36"	"Malignant neoplasms (C00-C97)"	"GR113-019"	717	Not Applicable	Not Applicable
	"2018"	"2018"	"2018 Week 33 ending August 18, 2018"	"2018/33"	"New York"	"36"	"Diabetes mellitus (E10-E14)"	"GR113-046"	251	Not Applicable	Not Applicable
